sim_id	k_cap_bind	k_start_uorf2	k_scan	k_elong	k_elong_stall	k_terminated_ssu_recycle_uorf2	uorf2_start	uorf2_stop	uorf3_start	uorf3_stop	orf_start	orf_stop	l_mrna	x_stall	k_scan_term_5_hit_80s	k_scan_term_both_hit_80s_40s	k_scan_term_both_hit_80s_80s
622	0.125	20.0	2	5	2.0	2495	25	88	94	103	229	274	277	85	2	2	2
623	0.125	20.0	2	5	2.0	2495	25	88	94	103	229	274	277	85	200	200	200
624	0.125	20.0	5	2	0.001	2	25	88	94	103	229	274	277	85	2	2	2
625	0.125	20.0	5	2	0.001	2	25	88	94	103	229	274	277	85	200	200	200
626	0.125	20.0	5	2	0.001	2495	25	88	94	103	229	274	277	85	2	2	2
627	0.125	20.0	5	2	0.001	2495	25	88	94	103	229	274	277	85	200	200	200
628	0.125	20.0	5	2	2.0	2	25	88	94	103	229	274	277	85	2	2	2
629	0.125	20.0	5	2	2.0	2	25	88	94	103	229	274	277	85	200	200	200
630	0.125	20.0	5	2	2.0	2495	25	88	94	103	229	274	277	85	2	2	2
631	0.125	20.0	5	2	2.0	2495	25	88	94	103	229	274	277	85	200	200	200
632	0.125	20.0	5	5	0.001	2	25	88	94	103	229	274	277	85	2	2	2
633	0.125	20.0	5	5	0.001	2	25	88	94	103	229	274	277	85	200	200	200
634	0.125	20.0	5	5	0.001	2495	25	88	94	103	229	274	277	85	2	2	2
635	0.125	20.0	5	5	0.001	2495	25	88	94	103	229	274	277	85	200	200	200
636	0.125	20.0	5	5	2.0	2	25	88	94	103	229	274	277	85	2	2	2
637	0.125	20.0	5	5	2.0	2	25	88	94	103	229	274	277	85	200	200	200
638	0.125	20.0	5	5	2.0	2495	25	88	94	103	229	274	277	85	2	2	2
639	0.125	20.0	5	5	2.0	2495	25	88	94	103	229	274	277	85	200	200	200
640	0.125	0.1	2	2	0.001	2	25	91	97	106	232	277	280	88	2	2	2
641	0.125	0.1	2	2	0.001	2	25	91	97	106	232	277	280	88	200	200	200
642	0.125	0.1	2	2	0.001	2495	25	91	97	106	232	277	280	88	2	2	2
643	0.125	0.1	2	2	0.001	2495	25	91	97	106	232	277	280	88	200	200	200
644	0.125	0.1	2	2	2.0	2	25	91	97	106	232	277	280	88	2	2	2
645	0.125	0.1	2	2	2.0	2	25	91	97	106	232	277	280	88	200	200	200
646	0.125	0.1	2	2	2.0	2495	25	91	97	106	232	277	280	88	2	2	2
647	0.125	0.1	2	2	2.0	2495	25	91	97	106	232	277	280	88	200	200	200
648	0.125	0.1	2	5	0.001	2	25	91	97	106	232	277	280	88	2	2	2
649	0.125	0.1	2	5	0.001	2	25	91	97	106	232	277	280	88	200	200	200
650	0.125	0.1	2	5	0.001	2495	25	91	97	106	232	277	280	88	2	2	2
651	0.125	0.1	2	5	0.001	2495	25	91	97	106	232	277	280	88	200	200	200
652	0.125	0.1	2	5	2.0	2	25	91	97	106	232	277	280	88	2	2	2
653	0.125	0.1	2	5	2.0	2	25	91	97	106	232	277	280	88	200	200	200
654	0.125	0.1	2	5	2.0	2495	25	91	97	106	232	277	280	88	2	2	2
655	0.125	0.1	2	5	2.0	2495	25	91	97	106	232	277	280	88	200	200	200
656	0.125	0.1	5	2	0.001	2	25	91	97	106	232	277	280	88	2	2	2
657	0.125	0.1	5	2	0.001	2	25	91	97	106	232	277	280	88	200	200	200
658	0.125	0.1	5	2	0.001	2495	25	91	97	106	232	277	280	88	2	2	2
659	0.125	0.1	5	2	0.001	2495	25	91	97	106	232	277	280	88	200	200	200
660	0.125	0.1	5	2	2.0	2	25	91	97	106	232	277	280	88	2	2	2
661	0.125	0.1	5	2	2.0	2	25	91	97	106	232	277	280	88	200	200	200
662	0.125	0.1	5	2	2.0	2495	25	91	97	106	232	277	280	88	2	2	2
663	0.125	0.1	5	2	2.0	2495	25	91	97	106	232	277	280	88	200	200	200
664	0.125	0.1	5	5	0.001	2	25	91	97	106	232	277	280	88	2	2	2
665	0.125	0.1	5	5	0.001	2	25	91	97	106	232	277	280	88	200	200	200
666	0.125	0.1	5	5	0.001	2495	25	91	97	106	232	277	280	88	2	2	2
667	0.125	0.1	5	5	0.001	2495	25	91	97	106	232	277	280	88	200	200	200
668	0.125	0.1	5	5	2.0	2	25	91	97	106	232	277	280	88	2	2	2
669	0.125	0.1	5	5	2.0	2	25	91	97	106	232	277	280	88	200	200	200
670	0.125	0.1	5	5	2.0	2495	25	91	97	106	232	277	280	88	2	2	2
671	0.125	0.1	5	5	2.0	2495	25	91	97	106	232	277	280	88	200	200	200
672	0.125	20.0	2	2	0.001	2	25	91	97	106	232	277	280	88	2	2	2
673	0.125	20.0	2	2	0.001	2	25	91	97	106	232	277	280	88	200	200	200
674	0.125	20.0	2	2	0.001	2495	25	91	97	106	232	277	280	88	2	2	2
675	0.125	20.0	2	2	0.001	2495	25	91	97	106	232	277	280	88	200	200	200
676	0.125	20.0	2	2	2.0	2	25	91	97	106	232	277	280	88	2	2	2
677	0.125	20.0	2	2	2.0	2	25	91	97	106	232	277	280	88	200	200	200
678	0.125	20.0	2	2	2.0	2495	25	91	97	106	232	277	280	88	2	2	2
679	0.125	20.0	2	2	2.0	2495	25	91	97	106	232	277	280	88	200	200	200
680	0.125	20.0	2	5	0.001	2	25	91	97	106	232	277	280	88	2	2	2
681	0.125	20.0	2	5	0.001	2	25	91	97	106	232	277	280	88	200	200	200
682	0.125	20.0	2	5	0.001	2495	25	91	97	106	232	277	280	88	2	2	2
683	0.125	20.0	2	5	0.001	2495	25	91	97	106	232	277	280	88	200	200	200
684	0.125	20.0	2	5	2.0	2	25	91	97	106	232	277	280	88	2	2	2
685	0.125	20.0	2	5	2.0	2	25	91	97	106	232	277	280	88	200	200	200
686	0.125	20.0	2	5	2.0	2495	25	91	97	106	232	277	280	88	2	2	2
687	0.125	20.0	2	5	2.0	2495	25	91	97	106	232	277	280	88	200	200	200
688	0.125	20.0	5	2	0.001	2	25	91	97	106	232	277	280	88	2	2	2
689	0.125	20.0	5	2	0.001	2	25	91	97	106	232	277	280	88	200	200	200
690	0.125	20.0	5	2	0.001	2495	25	91	97	106	232	277	280	88	2	2	2
691	0.125	20.0	5	2	0.001	2495	25	91	97	106	232	277	280	88	200	200	200
692	0.125	20.0	5	2	2.0	2	25	91	97	106	232	277	280	88	2	2	2
693	0.125	20.0	5	2	2.0	2	25	91	97	106	232	277	280	88	200	200	200
694	0.125	20.0	5	2	2.0	2495	25	91	97	106	232	277	280	88	2	2	2
695	0.125	20.0	5	2	2.0	2495	25	91	97	106	232	277	280	88	200	200	200
696	0.125	20.0	5	5	0.001	2	25	91	97	106	232	277	280	88	2	2	2
697	0.125	20.0	5	5	0.001	2	25	91	97	106	232	277	280	88	200	200	200
698	0.125	20.0	5	5	0.001	2495	25	91	97	106	232	277	280	88	2	2	2
699	0.125	20.0	5	5	0.001	2495	25	91	97	106	232	277	280	88	200	200	200
700	0.125	20.0	5	5	2.0	2	25	91	97	106	232	277	280	88	2	2	2
701	0.125	20.0	5	5	2.0	2	25	91	97	106	232	277	280	88	200	200	200
702	0.125	20.0	5	5	2.0	2495	25	91	97	106	232	277	280	88	2	2	2
703	0.125	20.0	5	5	2.0	2495	25	91	97	106	232	277	280	88	200	200	200
704	0.125	0.1	2	2	0.001	2	25	325	331	340	466	511	514	322	2	2	2
705	0.125	0.1	2	2	0.001	2	25	325	331	340	466	511	514	322	200	200	200
706	0.125	0.1	2	2	0.001	2495	25	325	331	340	466	511	514	322	2	2	2
707	0.125	0.1	2	2	0.001	2495	25	325	331	340	466	511	514	322	200	200	200
708	0.125	0.1	2	2	2.0	2	25	325	331	340	466	511	514	322	2	2	2
709	0.125	0.1	2	2	2.0	2	25	325	331	340	466	511	514	322	200	200	200
710	0.125	0.1	2	2	2.0	2495	25	325	331	340	466	511	514	322	2	2	2
711	0.125	0.1	2	2	2.0	2495	25	325	331	340	466	511	514	322	200	200	200
712	0.125	0.1	2	5	0.001	2	25	325	331	340	466	511	514	322	2	2	2
713	0.125	0.1	2	5	0.001	2	25	325	331	340	466	511	514	322	200	200	200
714	0.125	0.1	2	5	0.001	2495	25	325	331	340	466	511	514	322	2	2	2
715	0.125	0.1	2	5	0.001	2495	25	325	331	340	466	511	514	322	200	200	200
716	0.125	0.1	2	5	2.0	2	25	325	331	340	466	511	514	322	2	2	2
717	0.125	0.1	2	5	2.0	2	25	325	331	340	466	511	514	322	200	200	200
718	0.125	0.1	2	5	2.0	2495	25	325	331	340	466	511	514	322	2	2	2
719	0.125	0.1	2	5	2.0	2495	25	325	331	340	466	511	514	322	200	200	200
720	0.125	0.1	5	2	0.001	2	25	325	331	340	466	511	514	322	2	2	2
721	0.125	0.1	5	2	0.001	2	25	325	331	340	466	511	514	322	200	200	200
722	0.125	0.1	5	2	0.001	2495	25	325	331	340	466	511	514	322	2	2	2
723	0.125	0.1	5	2	0.001	2495	25	325	331	340	466	511	514	322	200	200	200
724	0.125	0.1	5	2	2.0	2	25	325	331	340	466	511	514	322	2	2	2
725	0.125	0.1	5	2	2.0	2	25	325	331	340	466	511	514	322	200	200	200
726	0.125	0.1	5	2	2.0	2495	25	325	331	340	466	511	514	322	2	2	2
727	0.125	0.1	5	2	2.0	2495	25	325	331	340	466	511	514	322	200	200	200
728	0.125	0.1	5	5	0.001	2	25	325	331	340	466	511	514	322	2	2	2
729	0.125	0.1	5	5	0.001	2	25	325	331	340	466	511	514	322	200	200	200
730	0.125	0.1	5	5	0.001	2495	25	325	331	340	466	511	514	322	2	2	2
731	0.125	0.1	5	5	0.001	2495	25	325	331	340	466	511	514	322	200	200	200
732	0.125	0.1	5	5	2.0	2	25	325	331	340	466	511	514	322	2	2	2
733	0.125	0.1	5	5	2.0	2	25	325	331	340	466	511	514	322	200	200	200
734	0.125	0.1	5	5	2.0	2495	25	325	331	340	466	511	514	322	2	2	2
735	0.125	0.1	5	5	2.0	2495	25	325	331	340	466	511	514	322	200	200	200
736	0.125	20.0	2	2	0.001	2	25	325	331	340	466	511	514	322	2	2	2
737	0.125	20.0	2	2	0.001	2	25	325	331	340	466	511	514	322	200	200	200
738	0.125	20.0	2	2	0.001	2495	25	325	331	340	466	511	514	322	2	2	2
739	0.125	20.0	2	2	0.001	2495	25	325	331	340	466	511	514	322	200	200	200
740	0.125	20.0	2	2	2.0	2	25	325	331	340	466	511	514	322	2	2	2
741	0.125	20.0	2	2	2.0	2	25	325	331	340	466	511	514	322	200	200	200
742	0.125	20.0	2	2	2.0	2495	25	325	331	340	466	511	514	322	2	2	2
743	0.125	20.0	2	2	2.0	2495	25	325	331	340	466	511	514	322	200	200	200
744	0.125	20.0	2	5	0.001	2	25	325	331	340	466	511	514	322	2	2	2
745	0.125	20.0	2	5	0.001	2	25	325	331	340	466	511	514	322	200	200	200
746	0.125	20.0	2	5	0.001	2495	25	325	331	340	466	511	514	322	2	2	2
747	0.125	20.0	2	5	0.001	2495	25	325	331	340	466	511	514	322	200	200	200
748	0.125	20.0	2	5	2.0	2	25	325	331	340	466	511	514	322	2	2	2
749	0.125	20.0	2	5	2.0	2	25	325	331	340	466	511	514	322	200	200	200
750	0.125	20.0	2	5	2.0	2495	25	325	331	340	466	511	514	322	2	2	2
751	0.125	20.0	2	5	2.0	2495	25	325	331	340	466	511	514	322	200	200	200
752	0.125	20.0	5	2	0.001	2	25	325	331	340	466	511	514	322	2	2	2
753	0.125	20.0	5	2	0.001	2	25	325	331	340	466	511	514	322	200	200	200
754	0.125	20.0	5	2	0.001	2495	25	325	331	340	466	511	514	322	2	2	2
755	0.125	20.0	5	2	0.001	2495	25	325	331	340	466	511	514	322	200	200	200
756	0.125	20.0	5	2	2.0	2	25	325	331	340	466	511	514	322	2	2	2
757	0.125	20.0	5	2	2.0	2	25	325	331	340	466	511	514	322	200	200	200
758	0.125	20.0	5	2	2.0	2495	25	325	331	340	466	511	514	322	2	2	2
759	0.125	20.0	5	2	2.0	2495	25	325	331	340	466	511	514	322	200	200	200
760	0.125	20.0	5	5	0.001	2	25	325	331	340	466	511	514	322	2	2	2
761	0.125	20.0	5	5	0.001	2	25	325	331	340	466	511	514	322	200	200	200
762	0.125	20.0	5	5	0.001	2495	25	325	331	340	466	511	514	322	2	2	2
763	0.125	20.0	5	5	0.001	2495	25	325	331	340	466	511	514	322	200	200	200
764	0.125	20.0	5	5	2.0	2	25	325	331	340	466	511	514	322	2	2	2
765	0.125	20.0	5	5	2.0	2	25	325	331	340	466	511	514	322	200	200	200
766	0.125	20.0	5	5	2.0	2495	25	325	331	340	466	511	514	322	2	2	2
767	0.125	20.0	5	5	2.0	2495	25	325	331	340	466	511	514	322	200	200	200
768	0.25	0.1	2	2	0.001	2	25	88	94	103	229	274	277	85	2	2	2
769	0.25	0.1	2	2	0.001	2	25	88	94	103	229	274	277	85	200	200	200
770	0.25	0.1	2	2	0.001	2495	25	88	94	103	229	274	277	85	2	2	2
771	0.25	0.1	2	2	0.001	2495	25	88	94	103	229	274	277	85	200	200	200
772	0.25	0.1	2	2	2.0	2	25	88	94	103	229	274	277	85	2	2	2
773	0.25	0.1	2	2	2.0	2	25	88	94	103	229	274	277	85	200	200	200
774	0.25	0.1	2	2	2.0	2495	25	88	94	103	229	274	277	85	2	2	2
775	0.25	0.1	2	2	2.0	2495	25	88	94	103	229	274	277	85	200	200	200
776	0.25	0.1	2	5	0.001	2	25	88	94	103	229	274	277	85	2	2	2
777	0.25	0.1	2	5	0.001	2	25	88	94	103	229	274	277	85	200	200	200
778	0.25	0.1	2	5	0.001	2495	25	88	94	103	229	274	277	85	2	2	2
779	0.25	0.1	2	5	0.001	2495	25	88	94	103	229	274	277	85	200	200	200
780	0.25	0.1	2	5	2.0	2	25	88	94	103	229	274	277	85	2	2	2
781	0.25	0.1	2	5	2.0	2	25	88	94	103	229	274	277	85	200	200	200
782	0.25	0.1	2	5	2.0	2495	25	88	94	103	229	274	277	85	2	2	2
783	0.25	0.1	2	5	2.0	2495	25	88	94	103	229	274	277	85	200	200	200
784	0.25	0.1	5	2	0.001	2	25	88	94	103	229	274	277	85	2	2	2
785	0.25	0.1	5	2	0.001	2	25	88	94	103	229	274	277	85	200	200	200
786	0.25	0.1	5	2	0.001	2495	25	88	94	103	229	274	277	85	2	2	2
787	0.25	0.1	5	2	0.001	2495	25	88	94	103	229	274	277	85	200	200	200
788	0.25	0.1	5	2	2.0	2	25	88	94	103	229	274	277	85	2	2	2
789	0.25	0.1	5	2	2.0	2	25	88	94	103	229	274	277	85	200	200	200
790	0.25	0.1	5	2	2.0	2495	25	88	94	103	229	274	277	85	2	2	2
791	0.25	0.1	5	2	2.0	2495	25	88	94	103	229	274	277	85	200	200	200
792	0.25	0.1	5	5	0.001	2	25	88	94	103	229	274	277	85	2	2	2
793	0.25	0.1	5	5	0.001	2	25	88	94	103	229	274	277	85	200	200	200
794	0.25	0.1	5	5	0.001	2495	25	88	94	103	229	274	277	85	2	2	2
795	0.25	0.1	5	5	0.001	2495	25	88	94	103	229	274	277	85	200	200	200
796	0.25	0.1	5	5	2.0	2	25	88	94	103	229	274	277	85	2	2	2
797	0.25	0.1	5	5	2.0	2	25	88	94	103	229	274	277	85	200	200	200
798	0.25	0.1	5	5	2.0	2495	25	88	94	103	229	274	277	85	2	2	2
799	0.25	0.1	5	5	2.0	2495	25	88	94	103	229	274	277	85	200	200	200
800	0.25	20.0	2	2	0.001	2	25	88	94	103	229	274	277	85	2	2	2
801	0.25	20.0	2	2	0.001	2	25	88	94	103	229	274	277	85	200	200	200
802	0.25	20.0	2	2	0.001	2495	25	88	94	103	229	274	277	85	2	2	2
803	0.25	20.0	2	2	0.001	2495	25	88	94	103	229	274	277	85	200	200	200
804	0.25	20.0	2	2	2.0	2	25	88	94	103	229	274	277	85	2	2	2
805	0.25	20.0	2	2	2.0	2	25	88	94	103	229	274	277	85	200	200	200
806	0.25	20.0	2	2	2.0	2495	25	88	94	103	229	274	277	85	2	2	2
807	0.25	20.0	2	2	2.0	2495	25	88	94	103	229	274	277	85	200	200	200
808	0.25	20.0	2	5	0.001	2	25	88	94	103	229	274	277	85	2	2	2
809	0.25	20.0	2	5	0.001	2	25	88	94	103	229	274	277	85	200	200	200
810	0.25	20.0	2	5	0.001	2495	25	88	94	103	229	274	277	85	2	2	2
811	0.25	20.0	2	5	0.001	2495	25	88	94	103	229	274	277	85	200	200	200
812	0.25	20.0	2	5	2.0	2	25	88	94	103	229	274	277	85	2	2	2
813	0.25	20.0	2	5	2.0	2	25	88	94	103	229	274	277	85	200	200	200
814	0.25	20.0	2	5	2.0	2495	25	88	94	103	229	274	277	85	2	2	2
815	0.25	20.0	2	5	2.0	2495	25	88	94	103	229	274	277	85	200	200	200
816	0.25	20.0	5	2	0.001	2	25	88	94	103	229	274	277	85	2	2	2
817	0.25	20.0	5	2	0.001	2	25	88	94	103	229	274	277	85	200	200	200
818	0.25	20.0	5	2	0.001	2495	25	88	94	103	229	274	277	85	2	2	2
819	0.25	20.0	5	2	0.001	2495	25	88	94	103	229	274	277	85	200	200	200
820	0.25	20.0	5	2	2.0	2	25	88	94	103	229	274	277	85	2	2	2
821	0.25	20.0	5	2	2.0	2	25	88	94	103	229	274	277	85	200	200	200
822	0.25	20.0	5	2	2.0	2495	25	88	94	103	229	274	277	85	2	2	2
823	0.25	20.0	5	2	2.0	2495	25	88	94	103	229	274	277	85	200	200	200
824	0.25	20.0	5	5	0.001	2	25	88	94	103	229	274	277	85	2	2	2
825	0.25	20.0	5	5	0.001	2	25	88	94	103	229	274	277	85	200	200	200
826	0.25	20.0	5	5	0.001	2495	25	88	94	103	229	274	277	85	2	2	2
827	0.25	20.0	5	5	0.001	2495	25	88	94	103	229	274	277	85	200	200	200
828	0.25	20.0	5	5	2.0	2	25	88	94	103	229	274	277	85	2	2	2
829	0.25	20.0	5	5	2.0	2	25	88	94	103	229	274	277	85	200	200	200
830	0.25	20.0	5	5	2.0	2495	25	88	94	103	229	274	277	85	2	2	2
831	0.25	20.0	5	5	2.0	2495	25	88	94	103	229	274	277	85	200	200	200
832	0.25	0.1	2	2	0.001	2	25	91	97	106	232	277	280	88	2	2	2
833	0.25	0.1	2	2	0.001	2	25	91	97	106	232	277	280	88	200	200	200
834	0.25	0.1	2	2	0.001	2495	25	91	97	106	232	277	280	88	2	2	2
835	0.25	0.1	2	2	0.001	2495	25	91	97	106	232	277	280	88	200	200	200
836	0.25	0.1	2	2	2.0	2	25	91	97	106	232	277	280	88	2	2	2
837	0.25	0.1	2	2	2.0	2	25	91	97	106	232	277	280	88	200	200	200
838	0.25	0.1	2	2	2.0	2495	25	91	97	106	232	277	280	88	2	2	2
839	0.25	0.1	2	2	2.0	2495	25	91	97	106	232	277	280	88	200	200	200
840	0.25	0.1	2	5	0.001	2	25	91	97	106	232	277	280	88	2	2	2
841	0.25	0.1	2	5	0.001	2	25	91	97	106	232	277	280	88	200	200	200
842	0.25	0.1	2	5	0.001	2495	25	91	97	106	232	277	280	88	2	2	2
843	0.25	0.1	2	5	0.001	2495	25	91	97	106	232	277	280	88	200	200	200
844	0.25	0.1	2	5	2.0	2	25	91	97	106	232	277	280	88	2	2	2
845	0.25	0.1	2	5	2.0	2	25	91	97	106	232	277	280	88	200	200	200
846	0.25	0.1	2	5	2.0	2495	25	91	97	106	232	277	280	88	2	2	2
847	0.25	0.1	2	5	2.0	2495	25	91	97	106	232	277	280	88	200	200	200
848	0.25	0.1	5	2	0.001	2	25	91	97	106	232	277	280	88	2	2	2
849	0.25	0.1	5	2	0.001	2	25	91	97	106	232	277	280	88	200	200	200
850	0.25	0.1	5	2	0.001	2495	25	91	97	106	232	277	280	88	2	2	2
851	0.25	0.1	5	2	0.001	2495	25	91	97	106	232	277	280	88	200	200	200
852	0.25	0.1	5	2	2.0	2	25	91	97	106	232	277	280	88	2	2	2
853	0.25	0.1	5	2	2.0	2	25	91	97	106	232	277	280	88	200	200	200
854	0.25	0.1	5	2	2.0	2495	25	91	97	106	232	277	280	88	2	2	2
855	0.25	0.1	5	2	2.0	2495	25	91	97	106	232	277	280	88	200	200	200
856	0.25	0.1	5	5	0.001	2	25	91	97	106	232	277	280	88	2	2	2
857	0.25	0.1	5	5	0.001	2	25	91	97	106	232	277	280	88	200	200	200
858	0.25	0.1	5	5	0.001	2495	25	91	97	106	232	277	280	88	2	2	2
859	0.25	0.1	5	5	0.001	2495	25	91	97	106	232	277	280	88	200	200	200
860	0.25	0.1	5	5	2.0	2	25	91	97	106	232	277	280	88	2	2	2
861	0.25	0.1	5	5	2.0	2	25	91	97	106	232	277	280	88	200	200	200
862	0.25	0.1	5	5	2.0	2495	25	91	97	106	232	277	280	88	2	2	2
863	0.25	0.1	5	5	2.0	2495	25	91	97	106	232	277	280	88	200	200	200
864	0.25	20.0	2	2	0.001	2	25	91	97	106	232	277	280	88	2	2	2
865	0.25	20.0	2	2	0.001	2	25	91	97	106	232	277	280	88	200	200	200
866	0.25	20.0	2	2	0.001	2495	25	91	97	106	232	277	280	88	2	2	2
867	0.25	20.0	2	2	0.001	2495	25	91	97	106	232	277	280	88	200	200	200
868	0.25	20.0	2	2	2.0	2	25	91	97	106	232	277	280	88	2	2	2
869	0.25	20.0	2	2	2.0	2	25	91	97	106	232	277	280	88	200	200	200
870	0.25	20.0	2	2	2.0	2495	25	91	97	106	232	277	280	88	2	2	2
871	0.25	20.0	2	2	2.0	2495	25	91	97	106	232	277	280	88	200	200	200
872	0.25	20.0	2	5	0.001	2	25	91	97	106	232	277	280	88	2	2	2
873	0.25	20.0	2	5	0.001	2	25	91	97	106	232	277	280	88	200	200	200
874	0.25	20.0	2	5	0.001	2495	25	91	97	106	232	277	280	88	2	2	2
875	0.25	20.0	2	5	0.001	2495	25	91	97	106	232	277	280	88	200	200	200
876	0.25	20.0	2	5	2.0	2	25	91	97	106	232	277	280	88	2	2	2
877	0.25	20.0	2	5	2.0	2	25	91	97	106	232	277	280	88	200	200	200
878	0.25	20.0	2	5	2.0	2495	25	91	97	106	232	277	280	88	2	2	2
879	0.25	20.0	2	5	2.0	2495	25	91	97	106	232	277	280	88	200	200	200
880	0.25	20.0	5	2	0.001	2	25	91	97	106	232	277	280	88	2	2	2
881	0.25	20.0	5	2	0.001	2	25	91	97	106	232	277	280	88	200	200	200
882	0.25	20.0	5	2	0.001	2495	25	91	97	106	232	277	280	88	2	2	2
883	0.25	20.0	5	2	0.001	2495	25	91	97	106	232	277	280	88	200	200	200
884	0.25	20.0	5	2	2.0	2	25	91	97	106	232	277	280	88	2	2	2
885	0.25	20.0	5	2	2.0	2	25	91	97	106	232	277	280	88	200	200	200
886	0.25	20.0	5	2	2.0	2495	25	91	97	106	232	277	280	88	2	2	2
887	0.25	20.0	5	2	2.0	2495	25	91	97	106	232	277	280	88	200	200	200
888	0.25	20.0	5	5	0.001	2	25	91	97	106	232	277	280	88	2	2	2
889	0.25	20.0	5	5	0.001	2	25	91	97	106	232	277	280	88	200	200	200
890	0.25	20.0	5	5	0.001	2495	25	91	97	106	232	277	280	88	2	2	2
891	0.25	20.0	5	5	0.001	2495	25	91	97	106	232	277	280	88	200	200	200
892	0.25	20.0	5	5	2.0	2	25	91	97	106	232	277	280	88	2	2	2
893	0.25	20.0	5	5	2.0	2	25	91	97	106	232	277	280	88	200	200	200
894	0.25	20.0	5	5	2.0	2495	25	91	97	106	232	277	280	88	2	2	2
895	0.25	20.0	5	5	2.0	2495	25	91	97	106	232	277	280	88	200	200	200
896	0.25	0.1	2	2	0.001	2	25	325	331	340	466	511	514	322	2	2	2
897	0.25	0.1	2	2	0.001	2	25	325	331	340	466	511	514	322	200	200	200
898	0.25	0.1	2	2	0.001	2495	25	325	331	340	466	511	514	322	2	2	2
899	0.25	0.1	2	2	0.001	2495	25	325	331	340	466	511	514	322	200	200	200
900	0.25	0.1	2	2	2.0	2	25	325	331	340	466	511	514	322	2	2	2
901	0.25	0.1	2	2	2.0	2	25	325	331	340	466	511	514	322	200	200	200
902	0.25	0.1	2	2	2.0	2495	25	325	331	340	466	511	514	322	2	2	2
903	0.25	0.1	2	2	2.0	2495	25	325	331	340	466	511	514	322	200	200	200
904	0.25	0.1	2	5	0.001	2	25	325	331	340	466	511	514	322	2	2	2
905	0.25	0.1	2	5	0.001	2	25	325	331	340	466	511	514	322	200	200	200
906	0.25	0.1	2	5	0.001	2495	25	325	331	340	466	511	514	322	2	2	2
907	0.25	0.1	2	5	0.001	2495	25	325	331	340	466	511	514	322	200	200	200
908	0.25	0.1	2	5	2.0	2	25	325	331	340	466	511	514	322	2	2	2
909	0.25	0.1	2	5	2.0	2	25	325	331	340	466	511	514	322	200	200	200
910	0.25	0.1	2	5	2.0	2495	25	325	331	340	466	511	514	322	2	2	2
911	0.25	0.1	2	5	2.0	2495	25	325	331	340	466	511	514	322	200	200	200
912	0.25	0.1	5	2	0.001	2	25	325	331	340	466	511	514	322	2	2	2
913	0.25	0.1	5	2	0.001	2	25	325	331	340	466	511	514	322	200	200	200
914	0.25	0.1	5	2	0.001	2495	25	325	331	340	466	511	514	322	2	2	2
915	0.25	0.1	5	2	0.001	2495	25	325	331	340	466	511	514	322	200	200	200
916	0.25	0.1	5	2	2.0	2	25	325	331	340	466	511	514	322	2	2	2
917	0.25	0.1	5	2	2.0	2	25	325	331	340	466	511	514	322	200	200	200
918	0.25	0.1	5	2	2.0	2495	25	325	331	340	466	511	514	322	2	2	2
919	0.25	0.1	5	2	2.0	2495	25	325	331	340	466	511	514	322	200	200	200
920	0.25	0.1	5	5	0.001	2	25	325	331	340	466	511	514	322	2	2	2
921	0.25	0.1	5	5	0.001	2	25	325	331	340	466	511	514	322	200	200	200
922	0.25	0.1	5	5	0.001	2495	25	325	331	340	466	511	514	322	2	2	2
923	0.25	0.1	5	5	0.001	2495	25	325	331	340	466	511	514	322	200	200	200
924	0.25	0.1	5	5	2.0	2	25	325	331	340	466	511	514	322	2	2	2
925	0.25	0.1	5	5	2.0	2	25	325	331	340	466	511	514	322	200	200	200
926	0.25	0.1	5	5	2.0	2495	25	325	331	340	466	511	514	322	2	2	2
927	0.25	0.1	5	5	2.0	2495	25	325	331	340	466	511	514	322	200	200	200
928	0.25	20.0	2	2	0.001	2	25	325	331	340	466	511	514	322	2	2	2
929	0.25	20.0	2	2	0.001	2	25	325	331	340	466	511	514	322	200	200	200
930	0.25	20.0	2	2	0.001	2495	25	325	331	340	466	511	514	322	2	2	2
931	0.25	20.0	2	2	0.001	2495	25	325	331	340	466	511	514	322	200	200	200
932	0.25	20.0	2	2	2.0	2	25	325	331	340	466	511	514	322	2	2	2
933	0.25	20.0	2	2	2.0	2	25	325	331	340	466	511	514	322	200	200	200
934	0.25	20.0	2	2	2.0	2495	25	325	331	340	466	511	514	322	2	2	2
935	0.25	20.0	2	2	2.0	2495	25	325	331	340	466	511	514	322	200	200	200
936	0.25	20.0	2	5	0.001	2	25	325	331	340	466	511	514	322	2	2	2
937	0.25	20.0	2	5	0.001	2	25	325	331	340	466	511	514	322	200	200	200
938	0.25	20.0	2	5	0.001	2495	25	325	331	340	466	511	514	322	2	2	2
939	0.25	20.0	2	5	0.001	2495	25	325	331	340	466	511	514	322	200	200	200
940	0.25	20.0	2	5	2.0	2	25	325	331	340	466	511	514	322	2	2	2
941	0.25	20.0	2	5	2.0	2	25	325	331	340	466	511	514	322	200	200	200
942	0.25	20.0	2	5	2.0	2495	25	325	331	340	466	511	514	322	2	2	2
943	0.25	20.0	2	5	2.0	2495	25	325	331	340	466	511	514	322	200	200	200
944	0.25	20.0	5	2	0.001	2	25	325	331	340	466	511	514	322	2	2	2
945	0.25	20.0	5	2	0.001	2	25	325	331	340	466	511	514	322	200	200	200
946	0.25	20.0	5	2	0.001	2495	25	325	331	340	466	511	514	322	2	2	2
